ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
control2,control,22.2,78,1657303562,13327,n,7/8/2022,20220708 12:06:01,12:06:01,15,1657303554,0.001793317,1.793317383,8.744818194,417.6157097,191.2000543,16.36916694,35.75323916,0.066298364,3.21210434,0.06554743,0.041033903,266.9631695,32.96560796,33.10029355,5.080647057,59.7794519,2.846804229,4.76217854,2.233842827,-79.08529659,-198.8170311,-14.1098452,-25.0490034,0,0,1,0,44475.8554,1500.004516,1276.068788,0.850709964,0.17797491,1.5,0.5,0: Broadleaf,2,1657303554,417.6157097,419.9890968,33.25209677,32.81868387,415.8377097,32.85409677,600.0118387,85.51267742,0.100096077,31.95219677,33.10029355,999.9,0,0,9998.466129,474.8639032,1940.464839,-2.295165161,432.0620323,434.2403871,0.435904613,419.9890968,32.81868387,2.84368871,2.806412581,23.13990645,22.92186129,1500.004516,0.643001194,0.356998806,40.99730968,25052.93548,1657303587,12:06:27,1657303585,1657303587,95,-0.079,-0.003,1.778,0.398,420,33,0.6,0.33,0,0,0,0,0,0,0,0,0,0,0,3.2221,2.78124,0.0809868,0.0827015,0.124904,0.126583,22871.5,22543.5,23962.7,21922,31027.9,24462.5,39196.7,30385.2,2.0663,2.07415,-0.0306033,0,33.6029,999.9,65.7,33.7,40.3687,64.1157,13.778,2,0.848305,5.62521,20.2577,5.22747,11.9501,4.97505,3.28015,5996.8,9999,9999,155,4.97167,1.86172,1.86722,1.85867,1.86279,1.8634,1.86416,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.778,0.398,1.707226591,0.000678439,-9.11E-07,3.42E-10,0.400485,0,0,0,1,2092,0,27,1,1,1.38672,2.42065,2.14966,2.7124,2.15088,2.43652,39.4666,14.5436,19,623.632,651.886,26.0033,37.2762,30.0011,36.9661,36.9112,27.7901,22.8151,91.372,26,420,32.737,99.0967,99.6303
control2,control,22.2,79,1657303648,13413.5,n,7/8/2022,20220708 12:07:28,12:07:28,15,1657303640,0.002145309,2.1453093,9.163153705,417.5258065,223.1583844,19.10650951,35.74797699,0.082071294,3.212227648,0.08092393,0.050679206,213.5736447,32.66392065,32.90698065,5.025761687,59.82985538,2.860529184,4.781106633,2.165232502,-94.60814013,-153.211355,-10.86624608,-45.11209653,0,0,1,0,44467.97514,1200.020968,1020.869833,0.850709996,0.177974927,1.5,0.5,0: Broadleaf,2,1657303640,417.5258065,420.0404839,33.41013548,32.89173548,415.7398065,33.01613548,600.0099032,85.51855484,0.100049903,32.02227419,32.90698065,999.9,0,0,9998.297742,377.3192903,1935.860968,-2.523240323,431.9502903,434.3262903,0.521965161,420.0404839,32.89173548,2.857491613,2.812854194,23.22002581,22.95970968,1200.020968,0.643001065,0.356998968,41,20042.64516,1657303667,12:07:47,1657303667,1657303664,96,0.008,-0.003,1.786,0.394,420,33,0.55,0.17,0,0,0,0,0,0,0,0,0,0,0,3.22187,2.78111,0.0809499,0.0826673,0.125128,0.126827,22864.5,22537.2,23955.2,21915.6,31011.7,24448.8,39185.4,30376.3,2.06377,2.0689,-0.048019,0,33.6994,999.9,65.7,34,41.0476,64.2356,13.8982,2,0.866563,5.72736,20.2566,5.22867,11.9501,4.9754,3.2801,5998.9,9999,9999,155,4.9717,1.86173,1.86723,1.85868,1.86279,1.8634,1.86417,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.786,0.394,1.628208366,0.000678439,-9.11E-07,3.42E-10,0.397566667,0,0,0,1,2092,0,27,1.1,1,1.38672,2.4231,2.14966,2.71118,2.15088,2.43652,39.868,14.5348,19,623.273,648.935,26.0039,37.4879,30.0011,37.1399,37.0758,27.7786,23.4038,90.6059,26,420,33.0215,99.0671,99.6013
control2,control,22.2,80,1657303728,13493.5,n,7/8/2022,20220708 12:08:48,12:08:48,15,1657303720,0.001830315,1.83031495,9.523690337,417.4303871,191.964846,16.43715035,35.7428257,0.07230703,3.213016615,0.071415051,0.044713631,160.183274,32.45004011,32.67915806,4.961741232,59.97908841,2.867543772,4.780905892,2.09419746,-80.71688927,-113.914042,-8.068099544,-42.51575679,0,0,1,0,44482.398,900.032871,765.6669332,0.850709966,0.177974915,1.5,0.5,0: Broadleaf,2,1657303720,417.4303871,420.0023548,33.48923548,33.04697419,415.6833871,33.10223548,599.9911613,85.52583226,0.100003342,32.02153226,32.67915806,999.9,0,0,10000.76613,282.2820323,1933.509032,-2.533194516,431.9375806,434.3565161,0.449690548,420.0023548,33.04697419,2.864830968,2.826370645,23.26247419,23.0389129,900.032871,0.643001129,0.356998871,41,15032.24194,1657303749,12:09:09,1657303749,1657303744,97,-0.039,-0.007,1.747,0.387,420,33,0.46,0.12,0,0,0,0,0,0,0,0,0,0,0,3.22176,2.78147,0.0809169,0.0826604,0.12542,0.12706,22856.5,22530.6,23946.7,21909.6,30991.5,24435.3,39172,30367.2,2.06148,2.06395,-0.060685,0,33.6586,999.9,65.4,34.3,41.5464,64.2156,13.9383,2,0.884319,5.92315,20.2525,5.22403,11.9501,4.9749,3.28003,6001,9999,9999,155,4.97172,1.86174,1.86728,1.85876,1.86281,1.8634,1.86417,1.86037,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.747,0.387,1.636714638,0.000678439,-9.11E-07,3.42E-10,0.39443,0,0,0,1,2092,0,27,1,1.1,1.3855,2.4231,2.14966,2.71118,2.15088,2.41333,40.2728,14.5085,19,623.068,646.294,26.0011,37.6931,30.0012,37.312,37.2447,27.7704,24.2317,89.827,26,420,33.0172,99.0327,99.5726
control2,control,22.2,81,1657303810,13575.5,n,7/8/2022,20220708 12:10:10,12:10:10,15,1657303802,0.001869215,1.869214898,9.209650693,417.5386774,209.8965125,17.9732921,35.75354599,0.076336565,3.212702934,0.07534304,0.047177587,106.7896321,32.16165647,32.44672258,4.897157063,59.9815278,2.869084106,4.783279472,2.028072957,-82.43237702,-72.12518169,-5.103237111,-52.87116367,0,0,1,0,44475.56422,600.0257742,510.4479293,0.850710005,0.177975075,1.5,0.5,0: Broadleaf,2,1657303802,417.5386774,420.0362903,33.50586774,33.05420645,415.8566774,33.12386774,599.9800968,85.52936129,0.099941861,32.03030323,32.44672258,999.9,0,0,9999.033871,188.4657419,1939.793871,-2.432746129,432.0832581,434.3949355,0.457151839,420.0362903,33.05420645,2.866204516,2.827105484,23.27040968,23.04319355,600.0257742,0.642998903,0.357001065,41,10021.56129,1657303827,12:10:27,1657303827,1657303827,98,-0.065,-0.005,1.682,0.382,420,33,0.21,0.18,0,0,0,0,0,0,0,0,0,0,0,3.22131,2.78144,0.0809097,0.0826176,0.125246,0.126872,22847.3,22522.3,23937.7,21901.2,30987.3,24431.6,39158.1,30355.6,2.05862,2.05893,-0.0719354,0,33.6193,999.9,65,34.7,42.2188,64.2056,14.1747,2,0.90279,6.03779,20.2511,5.22583,11.9501,4.9743,3.27975,6002.9,9999,9999,155,4.97173,1.86173,1.86732,1.85873,1.86281,1.86342,1.86417,1.86036,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.682,0.382,1.597712338,0.000678439,-9.11E-07,3.42E-10,0.38749,0,0,0,1,2092,0,27,1,1.1,1.3855,2.4292,2.14966,2.71118,2.15088,2.41699,40.681,14.4998,19,622.526,643.652,26.0039,37.8937,30.001,37.495,37.42,27.7586,25.0757,88.6674,26,420,33.0951,98.9968,99.5344
control2,control,22.2,82,1657303888,13653.5,n,7/8/2022,20220708 12:11:28,12:11:28,15,1657303880,0.001601137,1.601137387,8.47149513,417.7559032,201.2486889,17.23263529,35.77183614,0.06692303,3.213131979,0.066158209,0.041416869,71.19324918,32.01868605,32.28179355,4.851775068,60.11145744,2.872898105,4.779285394,1.978876963,-70.61015877,-46.12180074,-3.260043655,-48.79875398,0,0,1,0,44485.39993,400.0174516,340.2989036,0.850710143,0.177975358,1.5,0.5,0: Broadleaf,2,1657303880,417.7559032,420.041,33.5507,33.16384516,416.0459032,33.1717,599.9995161,85.52854839,0.100010935,32.01554194,32.28179355,999.9,0,0,10000.93387,125.8160968,1941.258387,-2.313647419,432.2304839,434.4489677,0.390333065,420.041,33.16384516,2.869839677,2.836454516,23.29140645,23.09779355,400.0174516,0.642995226,0.357004774,41,6681.029355,1657303908,12:11:48,1657303908,1657303904,99,0.028,-0.003,1.71,0.379,420,33,0.45,0.13,0,0,0,0,0,0,0,0,0,0,0,3.22118,2.78126,0.0808916,0.0825828,0.125428,0.127001,22838.5,22516.4,23928.6,21895.2,30970.3,24421.5,39144.1,30347.2,2.05632,2.05372,-0.0796393,0,33.572,999.9,64.5,35,42.5959,64.0556,14.2308,2,0.919776,6.11628,20.2504,5.22403,11.9501,4.9751,3.28003,6005.1,9999,9999,155,4.97171,1.86178,1.86733,1.85881,1.86281,1.86343,1.86417,1.86037,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.71,0.379,1.532354969,0.000678439,-9.11E-07,3.42E-10,0.382475,0,0,0,1,2092,0,27,1,1,1.3855,2.4292,2.14966,2.70996,2.15088,2.43652,40.9638,14.4735,19,622.321,640.849,26.0024,38.0718,30.0013,37.6682,37.595,27.7499,25.6286,87.1599,26,420,33.0923,98.9605,99.5071
control2,control,22.2,83,1657303970,13735.5,y,7/8/2022,20220708 12:12:50,12:12:50,15,1657303962,0.002052282,2.052282355,8.118730363,417.7369355,206.8350751,17.70909247,35.76638061,0.067114481,3.212825636,0.066345233,0.04153415,427.0553861,34.0596684,34.20326452,5.403889302,59.55683493,2.883571766,4.841714253,2.520317536,-90.50565186,-339.1823331,-24.2314864,-26.8640853,0,0,1,0,44446.26146,2399.525161,2041.300008,0.850709983,0.177974956,1.5,0.5,0: Broadleaf,2,1657303962,417.7369355,419.980871,33.67895806,33.18318387,416.0379355,33.29995806,600.0202258,85.51928387,0.100103761,32.24504839,34.20326452,999.9,0,0,10000.72839,788.8935161,1939.71871,-2.232919032,432.3076774,434.3954194,0.495822774,419.980871,33.18318387,2.880204516,2.837800968,23.35110645,23.10561613,2399.525161,0.643000581,0.356999419,41,40076.62581,1657303991,12:13:11,1657303986,1657303991,100,-0.012,0,1.699,0.379,420,33,0.44,0.34,0,0,0,0,0,0,0,0,0,0,0,3.22101,2.78132,0.0808552,0.0825321,0.125878,0.127407,22831,22510.9,23920.6,21889.2,30945.2,24403.9,39131.4,30339.1,2.05402,2.04925,0.0174269,0,33.9221,999.9,64,35.3,42.9788,64.0456,14.3149,2,0.937553,6.23365,20.2213,5.22762,11.9501,4.9753,3.28005,6007.2,9999,9999,155.1,4.97171,1.86177,1.86733,1.85881,1.86283,1.86342,1.86416,1.86037,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.699,0.379,1.560800216,0.000678439,-9.11E-07,3.42E-10,0.37904,0,0,0,1,2092,0,27,1,1.1,1.3855,2.42798,2.14966,2.70874,2.15088,2.40356,41.2223,14.4472,19,622.174,638.648,26.0031,38.2738,30.0007,37.8485,37.7666,27.7487,25.6266,85.6672,26,420,33.3579,98.9281,99.4802
control2,control,22.2,84,1657304052,13817.5,y,7/8/2022,20220708 12:14:12,12:14:12,15,1657304044,0.00198396,1.983960365,7.793660885,417.8407097,217.1013123,18.58727901,35.77372134,0.067813429,3.21294472,0.067028205,0.041962419,355.9401736,33.7719348,33.93454194,5.323532268,59.85929149,2.911273492,4.86352815,2.412258776,-87.4926521,-278.8619998,-19.90289348,-30.31737174,0,0,1,0,44436.73547,1999.944516,1701.372819,0.85071001,0.177975024,1.5,0.5,0: Broadleaf,2,1657304044,417.8407097,419.9964194,34.00397097,33.52483548,416.0867097,33.62697097,599.9861935,85.51572903,0.099962577,32.32463548,33.93454194,999.9,0,0,10001.64516,648.7224194,1942.36871,-2.211231613,432.4926452,434.5651613,0.481435645,419.9964194,33.52483548,2.90807129,2.866901613,23.5107129,23.27443871,1999.944516,0.642999677,0.357000323,41.87096774,33402.85806,1657304069,12:14:29,1657304069,1657304069,101,0.055,-0.003,1.754,0.377,420,33,0.38,0.16,0,0,0,0,0,0,0,0,0,0,0,3.22083,2.78127,0.0808404,0.0825181,0.126478,0.127708,22828.5,22508.9,23918,21887.3,30921.5,24393.4,39127.6,30336.2,2.05263,2.04643,-0.00975281,0,34.0878,999.9,63.3,35.7,43.4594,64.0057,14.391,2,0.945818,6.2929,20.2238,5.22403,11.9502,4.97435,3.28013,6009,9999,9999,155.1,4.97173,1.86185,1.86735,1.85883,1.86286,1.86347,1.86417,1.86041,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.754,0.377,1.549250918,0.000678439,-9.11E-07,3.42E-10,0.379305,0,0,0,1,2092,0,27,1.1,1,1.3855,2.43042,2.14966,2.70874,2.15088,2.41333,41.5344,14.4297,19,622.303,637.498,26.0005,38.4026,30.0008,37.9823,37.8992,27.7551,25.8346,84.1535,26,420,33.476,98.918,99.4709
control2,control,22.2,85,1657304130,13895.5,y,7/8/2022,20220708 12:15:30,12:15:30,15,1657304122,0.001852577,1.852576759,7.887004412,417.8680645,214.9293644,18.40108807,35.7756004,0.067470386,3.21338059,0.066693141,0.041752299,266.9644223,33.30557584,33.46747419,5.186334282,60.11473203,2.92076279,4.858647276,2.265571492,-81.69863507,-201.0654352,-14.31435502,-30.11400294,0,0,1,0,44447.1141,1500.01129,1276.07457,0.850709977,0.177974942,1.5,0.5,0: Broadleaf,2,1657304122,417.8680645,420.0333548,34.11524839,33.66790323,416.1920645,33.73724839,599.9983226,85.51457742,0.100006319,32.30685484,33.46747419,999.9,0,0,10003.61387,475.1683871,1943.501935,-2.087241935,432.7074194,434.6676452,0.446141516,420.0333548,33.66790323,2.917248065,2.879096452,23.56298065,23.34470323,1500.01129,0.643000774,0.356999226,41.59945806,25053.04516,1657304149,12:15:49,1657304147,1657304149,102,-0.078,0.001,1.676,0.378,420,34,0.56,0.37,0,0,0,0,0,0,0,0,0,0,0,3.22068,2.78137,0.0808228,0.0824747,0.126603,0.128156,22820,22500.6,23909.2,21878.7,30906.9,24371.5,39114.1,30324.2,2.0506,2.04192,-0.0341982,0,34.025,999.9,62.6,36,43.6954,63.9757,14.4351,2,0.962975,6.28624,20.2291,5.22747,11.9501,4.9749,3.28005,6011.2,9999,9999,155.1,4.97173,1.86188,1.86737,1.85884,1.86294,1.8635,1.86418,1.86046,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.676,0.378,1.604890301,0.000678439,-9.11E-07,3.42E-10,0.3768,0,0,0,1,2092,0,27,1,1,1.3855,2.4292,2.14966,2.70874,2.15088,2.41211,41.8749,14.421,19,622.186,635.265,26.0025,38.5475,30.0017,38.1434,38.0705,27.7571,25.8475,83.0189,26,420,33.6866,98.8831,99.4317
control2,control,22.2,86,1657304210,13975.5,y,7/8/2022,20220708 12:16:50,12:16:50,15,1657304202,0.001687478,1.687477731,8.017234438,417.8155161,201.3325299,17.2372117,35.77153929,0.063710499,3.211974797,0.063016686,0.039447136,213.578473,33.01055477,33.17647742,5.102419993,60.19946956,2.917156834,4.84581817,2.185263159,-74.41776796,-158.693062,-11.28397558,-30.81633257,0,0,1,0,44428.74093,1200.048065,1020.892856,0.850709973,0.177974932,1.5,0.5,0: Broadleaf,2,1657304202,417.8155161,419.9960968,34.0727129,33.66521613,416.1635161,33.6987129,599.9976774,85.51558387,0.100047694,32.26004516,33.17647742,999.9,0,0,9997.58129,376.7567742,1945.015484,-2.156655484,432.5802258,434.627871,0.411246194,419.9960968,33.66521613,2.914069032,2.878900968,23.54488387,23.3436,1200.048065,0.643000903,0.356999097,41.07123226,20043.08065,1657304228,12:17:08,1657304227,1657304228,103,-0.025,-0.004,1.652,0.374,420,34,0.3,0.32,0,0,0,0,0,0,0,0,0,0,0,3.22043,2.78119,0.0807767,0.082439,0.126541,0.128062,22809.3,22491,23897.5,21869.1,30895,24363.6,39095.4,30310.8,2.04802,2.0366,-0.0452027,0,33.9066,999.9,61.9,36.3,43.923,64.0756,14.6234,2,0.983814,6.20874,20.2355,5.22642,11.9502,4.97475,3.28,6013.3,9999,9999,155.1,4.97174,1.86188,1.86737,1.85885,1.86292,1.86355,1.86417,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.652,0.374,1.526701128,0.000678439,-9.11E-07,3.42E-10,0.37775,0,0,0,1,2092,0,27,1.1,1,1.3855,2.42798,2.14966,2.70752,2.15088,2.43286,42.218,14.421,19,621.99,632.553,25.9987,38.7522,30.001,38.3438,38.2665,27.7569,26.408,81.1407,26,420,33.6014,98.8354,99.388
control2,control,22.2,87,1657304289,14054.5,y,7/8/2022,20220708 12:18:09,12:18:09,15,1657304281,0.001644482,1.644481639,7.859118059,417.8784839,206.7111893,17.69785615,35.77722775,0.064040479,3.211860822,0.063339479,0.039649517,160.1851216,32.72229165,32.91820323,5.028933835,60.06954515,2.909126246,4.842930371,2.119807589,-72.52164026,-115.7923238,-8.222918145,-36.35176058,0,0,1,0,44428.24743,900.0423226,765.6750173,0.850710015,0.177975099,1.5,0.5,0: Broadleaf,2,1657304281,417.8784839,420.0150645,33.97863226,33.58148065,416.2294839,33.61063226,599.9992258,85.51628065,0.100062694,32.24949355,32.91820323,999.9,0,0,9997.020323,281.1981613,1932.548387,-2.134325161,432.5816452,434.61,0.402669968,420.0150645,33.58148065,2.906198065,2.871765161,23.50002581,23.30249355,900.0423226,0.642998581,0.357001387,41.99730968,15032.40323,1657304310,12:18:29,1657304310,1657304305,104,-0.002,-0.005,1.649,0.368,420,34,0.45,0.16,0,0,0,0,0,0,0,0,0,0,0,3.22022,2.7811,0.0807442,0.0824051,0.126247,0.127909,22801.4,22484.3,23889.1,21862.3,30895.5,24360.5,39082.3,30301.2,2.0459,2.03183,-0.056617,0,33.8455,999.9,61.2,36.7,44.3888,64.0356,14.7035,2,1.00155,6.41066,20.2311,5.22583,11.9509,4.97495,3.28,6015.2,9999,9999,155.2,4.97176,1.86188,1.86737,1.85885,1.86294,1.86354,1.86418,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.649,0.368,1.50219962,0.000678439,-9.11E-07,3.42E-10,0.37352,0,0,0,1,2092,0,27,1,1,1.3855,2.4292,2.14966,2.70752,2.15088,2.42432,42.5637,14.4035,19,622.036,630.269,26.0066,38.9327,30.0014,38.5324,38.4576,27.7568,27.518,79.2607,26,420,33.5208,98.8016,99.3569
control2,control,22.2,88,1657304371,14136,y,7/8/2022,20220708 12:19:30,12:19:30,15,1657304363,0.001510252,1.510251701,7.931162796,417.8297742,193.7157467,16.58414304,35.77070455,0.060455189,3.212577828,0.059830206,0.037449493,106.7901491,32.49257272,32.70341935,4.968524964,59.93442078,2.90691118,4.850153122,2.061613783,-66.60210002,-74.04932375,-5.252527665,-39.11380235,0,0,1,0,44437.14837,600.0285484,510.4502835,0.850709995,0.177975114,1.5,0.5,0: Broadleaf,2,1657304363,417.8297742,419.9703548,33.95499355,33.59024516,416.2147742,33.59099355,599.9907742,85.51075161,0.099960587,32.27587419,32.70341935,999.9,0,0,10000.68355,187.5109677,1942.435484,-2.106562903,432.5529355,434.5675161,0.369181032,419.9703548,33.59024516,2.903896452,2.872327097,23.4868871,23.30575161,600.0285484,0.64299829,0.357001645,42,10021.60323,1657304391,12:19:51,1657304391,1657304387,105,-0.034,-0.005,1.615,0.364,420,34,0.46,0.22,0,0,0,0,0,0,0,0,0,0,0,3.22003,2.78137,0.0806868,0.0823391,0.126226,0.128,22791.2,22475.6,23877.9,21853,30883.2,24347.8,39064.8,30288.1,2.0433,2.02647,-0.0714511,0,33.8638,999.9,60.5,37,44.6066,64.1856,14.7997,2,1.02559,6.78957,20.2183,5.22373,11.9508,4.97465,3.28,6017.3,9999,9999,155.2,4.97174,1.86189,1.86737,1.85893,1.86295,1.86356,1.86418,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.615,0.364,1.499794276,0.000678439,-9.11E-07,3.42E-10,0.36843,0,0,0,1,2092,0,27,1,1.1,1.3855,2.43164,2.14966,2.70752,2.15088,2.43164,42.9121,14.3772,19,621.999,627.758,26.0014,39.1813,30.0014,38.7542,38.6773,27.767,27.789,77.0031,26,420,33.5794,98.7566,99.3141
control2,control,22.2,89,1657304452,14217.5,n,7/8/2022,20220708 12:20:52,12:20:52,15,1657304444,0.001446951,1.446950717,8.088517373,417.8112903,186.0619624,15.92844375,35.76810409,0.059376553,3.213027812,0.058773637,0.036787182,71.19259701,32.31642232,32.54590968,4.924626985,60.06807831,2.913516938,4.850358159,2.011110048,-63.81052662,-46.64611432,-3.305730464,-42.56977439,0,0,1,0,44445.05616,400.0154839,340.2970987,0.850709816,0.177974603,1.5,0.5,0: Broadleaf,2,1657304444,417.8112903,419.9846129,34.03312258,33.6836871,416.2542903,33.67412258,599.9847742,85.50829355,0.099982055,32.27662258,32.54590968,999.9,0,0,10002.86452,125.1060323,1932.702903,-2.115796452,432.5935484,434.6244194,0.354319097,419.9846129,33.6836871,2.910532581,2.880234839,23.52475161,23.35127742,400.0154839,0.643005194,0.356994774,42,6681.035484,1657304469,12:21:09,1657304468,1657304469,106,-0.058,-0.005,1.557,0.359,420,34,0.52,0.2,0,0,0,0,0,0,0,0,0,0,0,3.21976,2.78136,0.0806602,0.0823044,0.126385,0.128121,22781.2,22467.5,23867.5,21844.9,30865.7,24335.9,39048.7,30277.1,2.04082,2.02082,-0.0811704,0,33.8791,999.9,59.7,37.4,44.9907,64.2356,14.8638,2,1.04513,6.66996,20.2246,5.22508,11.9542,4.97355,3.28,6019.4,9999,9999,155.2,4.97172,1.86188,1.86737,1.85893,1.86294,1.86354,1.86418,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.557,0.359,1.465448798,0.000678439,-9.11E-07,3.42E-10,0.363875,0,0,0,1,2092,0,27,1,1.1,1.3855,2.43652,2.14966,2.7063,2.15088,2.42432,43.2633,14.3684,19,621.985,624.857,26.0003,39.4024,30.0009,38.9685,38.8839,27.7684,28.35,75.0628,26,420,33.5947,98.715,99.2777
control2,control,22.2,90,1657304530,14295.5,y,7/8/2022,20220708 12:22:10,12:22:10,15,1657304522,0.001398442,1.398441869,6.091574033,418.3250645,236.1372419,20.21614358,35.81357814,0.058009709,3.212033074,0.05743391,0.035947451,35.59610302,32.19166963,32.45626774,4.899794789,59.81424873,2.910339952,4.865629868,1.989454837,-61.67128644,-21.46937213,-1.521714734,-49.06627029,0,0,1,0,44419.19386,200.0065484,170.1475408,0.85070985,0.177974688,1.5,0.5,0: Broadleaf,2,1657304522,418.3250645,419.9942258,33.99459677,33.65686774,416.7700645,33.63859677,599.9939032,85.51180968,0.100029494,32.3322871,32.45626774,999.9,0,0,9998.267742,62.63397742,1893.826774,-1.667348065,433.0493226,434.6222581,0.340401516,419.9942258,33.65686774,2.907167419,2.87806,23.50555806,23.33875806,200.0065484,0.643004065,0.356995903,42,3340.496129,1657304549,12:22:29,1657304549,1657304547,107,-0.002,-0.003,1.555,0.356,420,34,0.67,0.21,0,0,0,0,0,0,0,0,0,0,0,3.21951,2.78139,0.0807004,0.0822729,0.126192,0.128052,22771.3,22460.5,23858.9,21838,30862.4,24330.1,39035.2,30267,2.0385,2.01562,-0.0894591,0,33.9048,999.9,59.1,37.7,45.2687,64.2056,14.996,2,1.06369,6.94266,20.2151,5.22538,11.9541,4.97435,3.28,6021.2,9999,9999,155.2,4.97173,1.86188,1.86738,1.85896,1.86295,1.86356,1.86418,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.555,0.356,1.407487333,0.000678439,-9.11E-07,3.42E-10,0.358675,0,0,0,1,2092,0,27,1,1,1.38672,2.43286,2.14966,2.70508,2.15088,2.44873,43.59,14.3509,19,621.835,622.134,26.0006,39.6021,30.0008,39.1553,39.0688,27.7692,28.6251,72.7951,26,420,33.6269,98.6803,99.2453
