Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
3,15,15:06:46,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.053087,2.922136,0.052139,2.126665,1.754212,1.704401,5.076203,3.321991,20.084805,20.671776,59.818378,0.441786,PSF-00495_20220725150646,0,0,0,102.310181,210.420364,0.513782,0.5,0.8,187.98465,35.15,34.15,32.78,33.08,84.86,156.8,155.7,0.7,915,3.803,15:04:23,7/25/2022,0.26,0,-0.005,-9999,-2.789,-2.161,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477161,2.420715,1.659981,0.932778,0.200489,0.002969,0.134032,0.876618,102.310181,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150646,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,15,15:07:21,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.131897,2.922876,0.126202,4.43254,1.710686,1.606876,4.580652,2.869966,18.936001,20.15933,53.980038,0.441786,PSF-00495_20220725150721,0,0,0,115.175484,395.145905,0.708524,0.5,0.8,55.605019,34.16,32.09,32.84,31.27,84.86,156.8,155.4,0.9,196,3.803,15:04:23,7/25/2022,0.26,-0.001,0,-9999,0.156,0.251,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474111,2.419349,1.660751,0.931956,0.20002,-0.019884,0.139456,0.272691,115.175484,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150721,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,15,15:07:41,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.063079,2.923021,0.061747,2.298854,1.685986,1.632141,4.72577,3.039783,19.234808,19.869379,55.693275,0.441786,PSF-00495_20220725150741,0,0,0,153.713104,407.780884,0.62305,0.5,0.8,45.425713,33.64,32.57,32.86,31.82,84.85,156.9,145.2,7.4,182,3.802,15:04:23,7/25/2022,0.26,-0.002,-0.001,-0.004,0.83,2.704,13.108,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47482,2.418632,1.660903,0.906593,0.199917,-0.013409,0.142368,0.260983,153.713104,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150741,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,15,15:07:57,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.103533,2.922679,0.099991,3.428982,1.702367,1.622047,4.505738,2.803371,19.116299,20.062899,53.10146,0.441786,PSF-00495_20220725150757,0,0,0,164.373642,415.370453,0.604272,0.5,0.8,41.801231,33.96,32.36,32.86,30.98,84.85,156.8,154.3,1.6,173,3.802,15:04:23,7/25/2022,0.26,-0.001,-0.004,-0.002,0.392,1.792,12.959,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474508,2.419069,1.660546,0.929265,0.199878,-0.023589,0.144589,0.25314,164.373642,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150757,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,15,15:08:19,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.139041,2.921343,0.132724,4.207221,1.761512,1.662921,4.354473,2.592961,19.596693,20.758535,51.315277,0.441786,PSF-00495_20220725150819,0,0,0,135.135056,432.644592,0.687653,0.5,0.8,43.610218,35.12,33.15,32.87,30.38,84.86,156.7,155.4,0.8,159,3.801,15:04:23,7/25/2022,0.26,0,0.002,-9999,1.406,2.455,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475684,2.420665,1.659155,0.932097,0.199803,-0.030861,0.147646,0.241042,135.135056,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150819,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,15,15:08:41,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.073356,2.922781,0.07156,2.677148,1.673385,1.610654,4.728275,3.054891,18.98069,19.719938,55.720184,0.441786,PSF-00495_20220725150841,0,0,0,118.807915,414.981354,0.713703,0.5,0.8,45.116371,33.36,32.11,32.87,31.83,84.86,156.8,152.2,3,158,3.8,15:04:23,7/25/2022,0.26,0,-0.002,-9999,-0.047,0.241,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474136,2.418237,1.660653,0.923889,0.199782,-0.013507,0.150637,0.240613,118.807915,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150841,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,15,15:08:59,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.135193,2.923084,0.129216,4.425316,1.633549,1.529832,4.435722,2.802173,18.028519,19.250784,52.273369,0.441786,PSF-00495_20220725150859,0,0,0,142.073029,398.457184,0.643442,0.5,0.8,45.373455,32.56,30.5,32.87,30.7,84.86,156.9,155.3,1,176,3.8,15:04:23,7/25/2022,0.26,-0.003,-0.005,-9999,-0.295,0.065,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471737,2.417135,1.660969,0.931754,0.199781,-0.027033,0.15308,0.255957,142.073029,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150859,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,15,15:09:16,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,,0.08905,2.921955,0.086416,3.781764,1.638565,1.54986,5.202258,3.563693,18.265074,19.310463,61.308521,0.441786,PSF-00495_20220725150916,0,0,0,144.12117,184.237366,0.217742,0.5,0.8,154.240906,32.65,30.88,32.88,33.52,84.85,156.7,155.5,0.8,1771,3.798,15:04:23,7/25/2022,0.26,-0.002,0.003,-9999,-1.116,-3.356,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472308,2.417249,1.659792,0.932233,0.199707,0.007135,0.155378,1.596281,144.12117,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150916,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,15,15:09:27,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,,0.130676,2.921381,0.125081,5.139423,1.716204,1.595714,5.063373,3.347169,18.805906,20.22591,59.673172,0.441786,PSF-00495_20220725150927,0,0,0,199.073547,307.595367,0.352807,0.5,0.8,247.795044,34.17,31.77,32.9,33.04,84.85,156.7,151.8,3.1,1756,3.798,15:04:23,7/25/2022,0.26,-0.001,-0.001,-9999,0.449,0.03,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473634,2.419355,1.659196,0.922964,0.199612,0.00104,0.156855,1.583646,199.073547,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150927,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,15,15:09:58,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,,0.133909,2.922163,0.128041,4.440829,1.722155,1.618125,4.555902,2.833747,19.071823,20.29796,53.697559,0.441786,PSF-00495_20220725150958,0,0,0,148.023254,408.043732,0.637237,0.5,0.8,431.034485,34.22,32.15,32.93,31.17,84.84,156.8,155.8,0.6,1691,3.798,15:04:23,7/25/2022,0.26,-0.001,-0.002,-9999,1.18,-0.718,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474192,2.419416,1.660008,0.932883,0.199327,-0.022117,0.161356,1.529135,148.023254,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150958,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,15,15:10:47,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.036966,2.922928,0.036504,1.422039,1.936563,1.903355,5.104687,3.168124,22.432596,22.823978,60.16291,0.441786,PSF-00495_20220725151047,0,0,0,120.32354,222.534302,0.459303,0.5,0.8,309.898743,38.28,37.62,33.02,33.18,84.85,156.9,155.5,0.8,1687,3.796,15:04:23,7/25/2022,0.26,-0.001,0.001,0,-0.305,-1.485,-10.603,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.482173,2.424943,1.660805,0.932305,0.198608,0.001233,0.168462,1.525569,120.32354,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151047,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,15,15:11:14,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.145622,2.921369,0.138707,6.13847,1.963485,1.82,5.552288,3.588803,21.449108,23.140118,65.434967,0.441786,PSF-00495_20220725151114,0,0,0,146.15715,175.191528,0.165729,0.5,0.8,112.396057,38.63,35.81,33.11,34.69,84.85,156.7,131,16.4,1695,3.796,15:04:23,7/25/2022,0.26,-0.004,-0.005,0.001,-0.849,-0.976,-2.167,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.479531,2.425407,1.659182,0.872135,0.197968,0.018909,0.172293,1.532873,146.15715,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151114,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,15,15:11:35,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,,0.056222,2.922882,0.055161,2.536244,1.950359,1.891142,5.676067,3.725708,22.289572,22.987522,66.899834,0.441786,PSF-00495_20220725151135,0,0,0,213.262436,256.438843,0.168369,0.5,0.8,115.23027,38.24,37.08,33.17,35.09,84.84,156.8,143.5,8.5,1711,3.796,15:04:23,7/25/2022,0.26,-0.007,-0.003,-0.001,-0.831,1.987,-15.37,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48136,2.424866,1.660757,0.902386,0.197484,0.023126,0.175231,1.545901,213.262436,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151135,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,15,15:12:00,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.047562,2.922283,0.046801,1.757806,1.649743,1.608531,4.71703,3.067286,18.957798,19.443514,55.593884,0.441786,PSF-00495_20220725151200,0,0,0,123.052597,407.581329,0.698091,0.5,0.8,12.820868,32.23,31.43,33.23,31.78,84.85,156.8,155.3,0.9,46,3.794,15:04:23,7/25/2022,0.26,0,0.002,-9999,1.498,-3.757,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473075,2.41663,1.660134,0.931827,0.197017,-0.018392,0.178675,0.146371,123.052597,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151200,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,15,15:12:31,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.007082,2.923024,0.007065,0.280513,1.589865,1.583288,4.831143,3.241278,18.660831,18.738354,56.940475,0.441786,PSF-00495_20220725151231,0,0,0,130.053528,415.894043,0.687292,0.5,0.8,45.924957,31,30.87,33.27,32.21,84.85,156.9,155.4,1,167,3.793,15:04:23,7/25/2022,0.26,-0.002,-0.001,-9999,0.424,0.917,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472232,2.414895,1.660905,0.93192,0.19671,-0.013757,0.182673,0.248189,130.053528,0.000328,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151231,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,15,15:12:47,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,,0.005858,2.921815,0.005846,0.259951,1.633809,1.627711,5.25347,3.619661,19.183054,19.254925,61.9137,0.441786,PSF-00495_20220725151247,0,0,0,144.283173,383.006561,0.623288,0.5,0.8,49.165703,31.82,31.7,33.29,33.7,84.85,156.7,155.6,0.7,197,3.793,15:04:23,7/25/2022,0.26,0.001,0,-9999,0.291,1.781,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473468,2.416043,1.659646,0.932379,0.196567,0.004307,0.184695,0.273533,144.283173,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151247,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,15,15:13:08,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.053859,2.922389,0.052885,1.922471,1.741104,1.696082,4.708445,2.96734,19.988655,20.519245,55.489922,0.441786,PSF-00495_20220725151308,0,0,0,152.17746,453.212128,0.664225,0.5,0.8,26.283731,33.86,32.98,33.32,31.75,84.85,156.8,155.5,0.8,99,3.792,15:04:23,7/25/2022,0.26,0.002,0.001,-9999,-3.242,-1.649,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475356,2.418861,1.660244,0.932365,0.196351,-0.019846,0.187246,0.190929,152.17746,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151308,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,15,15:13:37,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.083193,2.922136,0.08089,3.226415,1.862906,1.787445,5.108256,3.24535,21.065937,21.95528,60.203369,0.441786,PSF-00495_20220725151337,0,0,0,143.669479,291.024689,0.506332,0.5,0.8,288.656738,36.12,34.66,33.37,33.2,84.85,156.8,152.8,2.5,1425,3.792,15:04:23,7/25/2022,0.26,-0.001,0,-0.001,-11.525,1.206,-8.421,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477807,2.421957,1.65998,0.925375,0.195957,-0.002848,0.191041,1.305727,143.669479,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151337,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,15,15:14:05,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.051006,2.922807,0.050131,1.891542,1.808782,1.764536,4.884081,3.075299,20.795824,21.31728,57.561012,0.441786,PSF-00495_20220725151405,0,0,0,110.532043,402.195099,0.725178,0.5,0.8,64.26165,34.96,34.11,33.42,32.4,84.85,156.8,152.6,2.7,222,3.792,15:04:23,7/25/2022,0.26,0.003,-0.002,-9999,0.739,0.353,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476995,2.420367,1.660679,0.92502,0.195538,-0.01329,0.194625,0.293987,110.532043,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151405,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,15,15:14:42,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,Central,,0.067981,2.922429,0.066436,2.818007,1.62764,1.561557,5.084498,3.456858,18.40303,19.18182,59.921074,0.441786,PSF-00495_20220725151442,0,0,0,120.963333,346.493469,0.650893,0.5,0.8,418.05658,31.29,30.02,33.52,33.11,84.85,156.8,155.1,1.1,1606,3.79,15:14:37,7/25/2022,0.23,0.002,-0.001,-9999,-1.143,-3.897,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470925,2.415305,1.660285,0.931282,0.194783,-0.005768,0.199435,1.457417,120.963333,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151442,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,15,15:15:05,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,Central,,0.043775,2.923702,0.043129,1.797112,1.591166,1.549046,4.989876,3.39871,18.255001,18.751369,58.804039,0.441786,PSF-00495_20220725151505,0,0,0,149.451614,374.746429,0.601193,0.5,0.8,314.903198,30.47,29.66,33.59,32.78,84.86,157,151.3,3.6,1309,3.791,15:14:37,7/25/2022,0.23,0,0.001,0.005,-1.757,-2.584,-18.833,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470383,2.41415,1.661615,0.921738,0.194261,-0.010714,0.202314,1.208444,149.451614,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151505,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,15,15:15:27,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,Central,,0.073937,2.92236,0.072113,3.293456,1.682439,1.605251,5.396279,3.71384,18.917183,19.826818,63.592808,0.441786,PSF-00495_20220725151527,0,0,0,266.139862,322.65152,0.175148,0.5,0.8,114.870987,32.11,30.63,33.65,34.18,84.86,156.8,155.6,0.8,1640,3.79,15:14:37,7/25/2022,0.23,-0.001,0,0,-0.814,-3.736,8.926,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471828,2.41643,1.660213,0.932444,0.193802,0.005785,0.205191,1.485933,266.139862,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151527,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,15,15:16:11,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.063183,2.922361,0.061846,2.498117,1.779641,1.721154,5.069316,3.289676,20.28072,20.969883,59.732834,0.441786,PSF-00495_20220725151611,0,0,0,132.203934,337.106812,0.607828,0.5,0.8,271.9104,33.79,32.68,33.74,33.06,84.87,156.8,155,1.2,1118,3.79,15:14:37,7/25/2022,0.23,-0.003,-0.001,-9999,0.363,-0.378,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474843,2.418742,1.660215,0.930865,0.193108,-0.009155,0.210843,1.047799,132.203934,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151611,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,15,15:16:33,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.100088,2.921667,0.096772,4.115943,2.027027,1.930904,5.476764,3.449737,22.753792,23.886507,64.538246,0.441786,PSF-00495_20220725151633,0,0,0,167.312622,212.383392,0.212214,0.5,0.8,136.417633,38.34,36.52,33.81,34.44,84.86,156.7,151.5,3.3,1607,3.789,15:14:37,7/25/2022,0.23,0,0,-9999,-0.848,-3.823,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.480445,2.424937,1.659492,0.922245,0.192603,0.007125,0.213618,1.458569,167.312622,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151633,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,15,15:17:15,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.024568,2.922448,0.024363,1.309194,1.81824,1.78761,6.163591,4.345351,21.066891,21.427868,72.637604,0.441786,PSF-00495_20220725151715,0,0,0,177.133438,203.014252,0.127483,0.5,0.8,93.40918,34.14,33.57,33.94,36.59,84.85,156.8,155.8,0.7,1832,3.788,15:14:37,7/25/2022,0.23,-0.001,0,0.002,-0.976,-2.242,17.088,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476117,2.4192,1.660305,0.932894,0.191622,0.032514,0.219042,1.647457,177.133438,0.000309,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151715,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,15,15:18:27,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.023965,2.92295,0.02377,1.030403,1.518127,1.493945,5.053623,3.535496,17.608034,17.893053,59.563358,0.441786,PSF-00495_20220725151827,0,0,0,144.301422,387.982971,0.628073,0.5,0.8,47.982388,28.27,27.82,34.09,33.01,84.84,156.9,155.5,0.9,191,3.787,15:14:37,7/25/2022,0.23,0,0.001,0.003,1.377,2.591,8.956,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.467541,2.410991,1.660828,0.93214,0.190523,-0.014111,0.227557,0.268312,144.301422,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151827,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,15,15:18:51,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.055112,2.921899,0.054091,2.162351,1.563983,1.513218,4.828103,3.26412,17.834408,18.432707,56.902798,0.441786,PSF-00495_20220725151851,0,0,0,165.860291,425.616516,0.610306,0.5,0.8,45.94928,29.09,28.15,34.11,32.2,84.85,156.7,155.4,0.9,188,3.787,15:14:37,7/25/2022,0.23,0.001,0.005,-9999,1.045,3.089,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.468029,2.412147,1.659733,0.931939,0.19036,-0.024273,0.230253,0.265985,165.860291,0.000328,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151851,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,15,15:19:28,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,,0.069093,2.923373,0.067498,2.682145,1.669573,1.606762,4.910253,3.240679,18.937841,19.678154,57.873894,0.441786,PSF-00495_20220725151928,0,0,0,176.171066,412.552368,0.572973,0.5,0.8,46.167061,31.02,29.85,34.13,32.49,84.84,156.9,155.5,0.9,201,3.786,15:14:37,7/25/2022,0.23,0.001,0.004,0.003,-0.185,1.156,13.306,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470588,2.414849,1.66127,0.932258,0.190201,-0.0209,0.234398,0.277092,176.171066,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151928,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,15,15:19:57,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.052029,2.923872,0.051119,2.193071,1.545821,1.494403,5.044588,3.498767,17.612453,18.218435,59.453537,0.441786,PSF-00495_20220725151957,0,0,0,124.625443,399.18457,0.6878,0.5,0.8,353.129425,28.68,27.72,34.16,32.97,84.85,157,155.3,1,1284,3.785,15:14:37,7/25/2022,0.23,0.001,0.001,-9999,0.051,0.003,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.467382,2.411557,1.661791,0.931821,0.190011,-0.015358,0.237624,1.186635,124.625443,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151957,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,15,15:20:19,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.019658,2.922824,0.019526,0.840408,1.541187,1.521466,5.051084,3.509897,17.932039,18.164463,59.532196,0.441786,PSF-00495_20220725152019,0,0,0,134.130829,414.964569,0.676766,0.5,0.8,365.949158,28.56,28.19,34.18,33,84.85,156.8,155.4,0.9,1352,3.784,15:14:37,7/25/2022,0.23,-0.003,-0.002,-9999,0.459,-0.552,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.468091,2.411387,1.660697,0.932045,0.189861,-0.015329,0.240291,1.24403,134.130829,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725152019,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
